class_name	slot_group	slot_uri	title	name	range	range_2	identifier	multivalued	required	recommended	minimum_value	maximum_value	pattern	structured_pattern	description	comments	examples	EXPORT_GISAID	EXPORT_CNPHI	EXPORT_NML_LIMS	EXPORT_BIOSAMPLE	EXPORT_BIOSAMPLE_Enterics	EXPORT_VirusSeq_Portal
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100837	urinary contamination indicator	urinary_contamination_indicator	UrinaryContaminationIndicatorMenu	NullValueMenu									A gene, virus, bacteria, or substance used to measure the sanitary quality of water in regards to urinary contamination.	If a urinary contamination indicator was measured, select it from the picklist.	urobilin						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100838	urinary contamination value	urinary_contamination_value	WhitespaceMinimizedString										The numerical value of a measurement of urinary contamination.	Provide the numerical value of the measured urinary contamination.	3						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100839	urinary contamination unit	urinary_contamination_unit	UrinaryContaminationUnitMenu	NullValueMenu									The units of a measurement of urinary contamination.	Provide the units of the measured urinary contamination.	nanograms per liter						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100840	urinary contamination method	urinary_contamination_method	WhitespaceMinimizedString										The method used to measure urinary contamination.	Provide the name of the procedure or technology used to measure urinary contamination.	Urobilin Concentration Test						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100821	sample temperature value (at collection)	sample_temperature_value_at_collection	WhitespaceMinimizedString										The numerical value of a measurement of temperature of a sample at collection.	Provide the numerical value of the measured temperature.	20						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100822	sample temperature unit (at collection)	sample_temperature_unit_at_collection	SampleTemperatureUnitAtCollectionMenu	NullValueMenu									The units of a measurement of temperature of a sample at the time of collection.	Provide the units of the measured temperature.	degree Celsius (C)						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100823	sample temperature value (when received)	sample_temperature_value_when_received	WhitespaceMinimizedString										The numerical value of a measurement of temperature of a sample upon receipt.	Provide the numerical value of the measured temperature.	22						
HPAI;HPAIWW;HPAIEnviro	Environmental conditions and measurements	GENEPIO:0100824	sample temperature unit (when received)	sample_temperature_unit_when_received	SampleTemperatureUnitWhenReceivedMenu	NullValueMenu									The units of a measurement of temperature of a sample at the time upon receipt.	Provide the units of the measured temperature.	degree Celsius (C)						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost		GENEPIO:0001441	Sequence information																				
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001448	library_ID	library_id	WhitespaceMinimizedString										The user-specified identifier for the library prepared for sequencing.	Every "library ID" from a single submitter must be unique. It can have any format, but we suggest that you make it concise, unique and consistent within your lab, and as informative as possible.	LS_2010_NP_123446						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100997	sequencing_assay_type	sequencing_assay_type	SequencingAssayTypeMenu										The overarching sequencing methodology that was used to determine the sequence of a biomaterial.	Example Guidance: Provide the name of the DNA or RNA sequencing technology used in your study. If unsure refer to the protocol documentation, or provide a null value.	whole genome sequencing assay [OBI:0002117]						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001447	sequencing_date	sequencing_date	date						{sample_collection_date}	{today}			The date the sample was sequenced.	ISO 8601 standard "YYYY-MM-DD".	2020-06-22						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001445	purpose_of_sequencing	purpose_of_sequencing	PurposeOfSequencingMenu	NullValueMenu		TRUE	TRUE						The reason that the sample was sequenced.	The reason why a sample was originally collected may differ from the reason why it was selected for sequencing. The reason a sample was sequenced may provide information about potential biases in sequencing strategy. Provide the purpose of sequencing from the picklist in the template. The reason for sample collection should be indicated in the "purpose of sampling" field.	Travel-associated surveillance						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001446	purpose_of_sequencing_details	purpose_of_sequencing_details	WhitespaceMinimizedString										The description of why the sample was sequenced providing specific details.	Provide an expanded description of why the sample was sequenced using free text. The description may include the importance of the sequences for a particular public health investigation/surveillance activity/research question. Suggested standardized descriptions include: Assessing public health control measures, Determining early introductions and spread, Investigating airline-related exposures, Investigating remote regions, Investigating health care workers, Investigating schools/universities.	Investigating schools/universities						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100416	sequenced_by	sequenced_by	WhitespaceMinimizedString	NullValueMenu			TRUE						The name of the agency, organization or institution responsible for sequencing the isolate's genome.	Provide the name of the agency, organization or institution that performed the sequencing in full (avoid abbreviations). If the information is unknown or cannot be provided, leave blank or provide a null value.	Public Health Agency of Canada (PHAC) [GENEPIO:0100551]	sequenced_by				sequenced_by	
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100470	sequenced_by_laboratory_name	sequenced_by_laboratory_name	WhitespaceMinimizedString										The specific laboratory affiliation of the responsible for sequencing the isolate's genome.	Provide the name of the specific laboratory that that performed the sequencing in full (avoid abbreviations). If the information is unknown or cannot be provided, leave blank or provide a null value.	Topp Lab						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100471	sequenced_by_contact_name	sequenced_by_contact_name	WhitespaceMinimizedString	NullValueMenu			TRUE						The name or title of the contact responsible for follow-up regarding the sequence.	Provide the name of an individual or their job title. As personnel turnover may render the contact's name obsolete, it is more prefereable to provide a job title for ensuring accuracy of information and institutional memory. If the information is unknown or cannot be provided, leave blank or provide a null value.	Enterics Lab Manager						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100422	sequenced_by_contact_email	sequenced_by_contact_email	WhitespaceMinimizedString	NullValueMenu			TRUE						The email address of the contact responsible for follow-up regarding the sequence.	Provide the email associated with the listed contact. As personnel turnover may render an individual's email obsolete, it is more prefereable to provide an address for a position or lab, to ensure accuracy of information and institutional memory. If the information is unknown or cannot be provided, leave blank or provide a null value.	enterics@lab.ca						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001159	sequence_submitted_by	sequence_submitted_by	WhitespaceMinimizedString	NullValueMenu				TRUE					The name of the agency that submitted the sequence to a database.	The name of the agency should be written out in full, (with minor exceptions) and be consistent across multiple submissions. For Canadian institutions submitting specimens rather than sequencing data, please put the "National Microbiology Laboratory (NML)".	Public Health Ontario (PHO)						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001165	sequence_submitter_contact_email	sequence_submitter_contact_email	WhitespaceMinimizedString	NullValueMenu				TRUE			^\S+@\S+\.\S+$		The email address of the contact responsible for follow-up regarding the sequence.	The email address can represent a specific individual or laboratory.	RespLab@lab.ca						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100939	nucleic_acid_extraction_method	nucleic_acid_extraction_method	WhitespaceMinimizedString										The process used to extract genomic material from a sample.	Briefly describe the extraction method used.	Direct wastewater RNA capture and purification via the "Sewage, Salt, Silica and SARS-CoV-2 (4S)" method v4 found at https://www.protocols.io/view/v-4-direct-wastewater-rna-capture-and-purification-36wgq581ygk5/v4						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100772	nucleic_acid_extraction_kit	nucleic_acid_extraction_kit	WhitespaceMinimizedString										The kit used to extract genomic material from a sample	Provide the name of the genomic extraction kit used.	QIAamp PowerFecal Pro DNA Kit						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100923	endogenous control details	endogenous_control_details	WhitespaceMinimizedString					TRUE					The description of the endogenous controls included when extracting a sample.	Provide the names of endogenous controls that were used as a reference during extraction. If relevant, include titers of these controls, as well as whether any controls were expected but not identified in the sample.							
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100472	sequencing_project_name	sequencing_project_name	WhitespaceMinimizedString										The name of the project/initiative/program for which sequencing was performed.	Provide the name of the project and/or the project ID here. If the information is unknown or cannot be provided, leave blank or provide a null value.	AMR-GRDI (PA-1356)						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100473	sequencing_platform	sequencing_platform	SequencingPlatformMenu	NullValueMenu									The platform technology used to perform the sequencing.	Provide the name of the company that created the sequencing instrument by selecting a value from the template pick list. If the information is unknown or cannot be provided, leave blank or provide a null value.	Illumina [GENEPIO:0001923]						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001452	sequencing_instrument	sequencing_instrument	SequencingInstrumentMenu	NullValueMenu									The model of the sequencing instrument used.	Provide the model sequencing instrument by selecting a value from the template pick list. If the information is unknown or cannot be provided, leave blank or provide a null value.	Illumina HiSeq 2500 [GENEPIO:0100117]						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001450	library_preparation_kit	library_preparation_kit	WhitespaceMinimizedString										The name of the DNA library preparation kit used to generate the library being sequenced.	Provide the name of the library preparation kit used.	Nextera XT						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100843	DNA_fragment_length	dna_fragment_length	Integer										The length of the DNA fragment generated by mechanical shearing or enzymatic digestion for the purposes of library preparation.	Provide the fragment length in base pairs (do not include the units).	400						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100966	genomic_target_enrichment_method	genomic_target_enrichment_method	GenomicTargetEnrichmentMethodMenu										The molecular technique used to selectively capture and amplify specific regions of interest from a genome.	Provide the name of the enrichment method	Hybrid selection method (bait-capture) [GENEPIO:0001950]						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0100967	genomic_target_enrichment_method_details	genomic_target_enrichment_method_details	WhitespaceMinimizedString										Details that provide additional context to the molecular technique used to selectively capture and amplify specific regions of interest from a genome.	Provide details that are applicable to the method you used. Note: If bait-capture methods were used for enrichment, provide the panel name and version number (or a URL providing that information).	enrichment was done using Twist's respiratory virus research panel: https://www.twistbioscience.com/products/ngs/fixed-panels/respiratory-virus-research-panel						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001456	amplicon_pcr_primer_scheme	amplicon_pcr_primer_scheme	WhitespaceMinimizedString										The specifications of the primers (primer sequences, binding positions, fragment size generated etc) used to generate the amplicons to be sequenced.	Provide the name and version of the primer scheme used to generate the amplicons for sequencing.	artic v3						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001449	amplicon_size	amplicon_size	Integer										The length of the amplicon generated by PCR amplification.	Provide the amplicon size expressed in base pairs.	300						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0101102	sequencing_flow_cell_version	sequencing_flow_cell_version	WhitespaceMinimizedString										The version number of the flow cell used for generating sequence data.	Flow cells can vary in terms of design, chemistry, capacity, etc. The version of the flow cell used to generate sequence data can affect sequence quantity and quality. Record the version of the flow cell used to generate sequence data. Do not include "version" or "v" in the version number.	R.9.4.1						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001454	sequencing_protocol	sequencing_protocol	WhitespaceMinimizedString										The protocol or method used for sequencing.	Provide the name and version of the procedure or protocol used for sequencing. You can also provide a link to a protocol online.	https://www.protocols.io/view/ncov-2019-sequencing-protocol-bbmuik6w?version_warning=no						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001476	r1_fastq_filename	r1_fastq_filename	WhitespaceMinimizedString										The user-specified filename of the r1 FASTQ file.	Provide the r1 FASTQ filename.	ABC123_S1_L001_R1_001.fastq.gz						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001477	r2_fastq_filename	r2_fastq_filename	WhitespaceMinimizedString										The user-specified filename of the r2 FASTQ file.	Provide the r2 FASTQ filename.	ABC123_S1_L001_R2_001.fastq.gz						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001480	fast5_filename	fast5_filename	WhitespaceMinimizedString										The user-specified filename of the FAST5 file.	Provide the FAST5 filename.	batch1a_sequences.fast5						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0101715	genome sequence file name	genome_sequence_file_name	WhitespaceMinimizedString										The name of the sequence file.	Provide the name and version number, with the file extension, of the processed genome sequence file e.g. a consensus sequence FASTA file or a genome assembly file.	mpxvassembly.fasta						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Sequence information	GENEPIO:0001461	assembly_filename	assembly_filename	WhitespaceMinimizedString										The user-defined filename of the FASTA file.	Provide the FASTA filename.	pathogenassembly123.fasta						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost		GENEPIO:0001457	Bioinformatics and QC metrics																				
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100557	quality control method name	quality_control_method_name	WhitespaceMinimizedString										The name of the method used to assess whether a sequence passed a predetermined quality control threshold.	Providing the name of the method used for quality control is very important for interpreting the rest of the QC information. Method names can be provided as the name of a pipeline or a link to a GitHub repository. Multiple methods should be listed and separated by a semi-colon. Do not include QC tags in other fields if no method name is provided.	ncov-tools						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100558	quality control method version	quality_control_method_version	WhitespaceMinimizedString										The version number of the method used to assess whether a sequence passed a predetermined quality control threshold.	Methods updates can make big differences to their outputs. Provide the version of the method used for quality control. The version can be expressed using whatever convention the developer implements (e.g. date, semantic versioning). If multiple methods were used, record the version numbers in the same order as the method names. Separate the version numbers using a semi-colon.	1.2.3						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100559	quality control determination	quality_control_determination	QualityControlDeterminationMenu	NullValueMenu		TRUE							The determination of a quality control assessment.	Select a value from the pick list provided. If a desired value is missing, submit a new term request to the PHA4GE QC Tag GitHub issuetracker using the New Term Request form.	sequence failed quality control						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100560	quality control issues	quality_control_issues	QualityControlIssuesMenu	NullValueMenu		TRUE							The reason contributing to, or causing, a low quality determination in a quality control assessment.	Select a value from the pick list provided. If a desired value is missing, submit a new term request to the PHA4GE QC Tag GitHub issuetracker using the New Term Request form.	low average genome coverage						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100561	quality control details	quality_control_details	WhitespaceMinimizedString										The details surrounding a low quality determination in a quality control assessment.	Provide notes or details regarding QC results using free text.	CT value of 39. Low viral load. Low DNA concentration after amplification.						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001458	raw sequence data processing method	raw_sequence_data_processing_method	WhitespaceMinimizedString	NullValueMenu				TRUE					The method used for raw data processing such as removing barcodes, adapter trimming, filtering etc.	Raw data processing can have a significant impact on data quality and how it can be used. Provide the names and version numbers of software used for trimming adaptors, quality filtering, etc (e.g. Trimmomatic v. 0.38, Porechop v. 0.2.3), or a link to a GitHub protocol. 	Porechop 0.2.3						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001459	dehosting method	dehosting_method	WhitespaceMinimizedString	NullValueMenu				TRUE					The method used to remove host reads from the pathogen sequence.	Provide the name and version number of the software used to remove host reads.	Nanostripper						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100825	sequence assembly software name	sequence_assembly_software_name	WhitespaceMinimizedString	NullValueMenu									The name of the software used to assemble a sequence.	Provide the name of the software used to assemble the sequence.	SPAdes Genome Assembler, Canu, wtdbg2, velvet						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100826	sequence assembly software version	sequence_assembly_software_version	WhitespaceMinimizedString	NullValueMenu									The version of the software used to assemble a sequence.	Provide the version of the software used to assemble the sequence.	3.15.5						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001463	consensus sequence software name	consensus_sequence_software_name	WhitespaceMinimizedString	NullValueMenu									The name of the software used to generate the consensus sequence.	Provide the name of the software used to generate the consensus sequence.	iVar						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001469	consensus sequence software version	consensus_sequence_software_version	WhitespaceMinimizedString	NullValueMenu									The version of the software used to generate the consensus sequence.	Provide the version of the software used to generate the consensus sequence.	1.3						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001472	breadth of coverage value	breadth_of_coverage_value	WhitespaceMinimizedString										The percentage of the reference genome covered by the sequenced data, to a prescribed depth.	Provide value as a percent.	95						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001474	depth of coverage value	depth_of_coverage_value	WhitespaceMinimizedString										The average number of reads representing a given nucleotide in the reconstructed sequence.	Provide value as a fold of coverage.	400						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001475	depth of coverage threshold	depth_of_coverage_threshold	WhitespaceMinimizedString										The threshold used as a cut-off for the depth of coverage.	Provide the threshold fold coverage.	100						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100844	genome completeness	genome_completeness	WhitespaceMinimizedString										The percentage of expected genes identified in the genome being sequenced. Missing genes indicate missing genomic regions (incompleteness) in the data.	Provide the genome completeness as a percent (no need to include units).	85						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001482	number of base pairs sequenced	number_of_base_pairs_sequenced	integer										The number of total base pairs generated by the sequencing process.	Provide a numerical value (no need to include units).	387566						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100827	number of total reads	number_of_total_reads	integer										The total number of non-unique reads generated by the sequencing process.	Provide a numerical value (no need to include units).	423867						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100828	number of unique reads	number_of_unique_reads	integer										The number of unique reads generated by the sequencing process.	Provide a numerical value (no need to include units).	248236						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100829	minimum post-trimming read length	minimum_posttrimming_read_length	integer										The threshold used as a cut-off for the minimum length of a read after trimming.	Provide a numerical value (no need to include units).	150						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100937	number of contigs	number_of_contigs	integer										The number of contigs (contiguous sequences) in a sequence assembly.	Provide a numerical value.	10						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100830	percent Ns across total genome length	percent_ns_across_total_genome_length	integer										The percentage of the assembly that consists of ambiguous bases (Ns).	Provide a numerical value (no need to include units).	2						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001484	Ns per 100 kbp	ns_per_100_kbp	integer										The number of ambiguous bases (Ns) normalized per 100 kilobasepairs (kbp).	Provide a numerical value (no need to include units).	342						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100938	N50	n50	integer										The length of the shortest read that, together with other reads, represents at least 50% of the nucleotides in a set of sequences.	Provide the N50 value in Mb.	150						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100845	percent read contamination 	percent_read_contamination_	integer										The percent of the total number of reads identified as contamination (not belonging to the target organism) in a sequence dataset.	Provide the percent contamination value (no need to include units).	2						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100846	sequence assembly length	sequence_assembly_length	integer										The length of the genome generated by assembling reads using a scaffold or by reference-based mapping.	Provide a numerical value (no need to include units).	34272						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001483	consensus genome length	consensus_genome_length	integer										The length of the genome defined by the most common nucleotides at each position.	Provide a numerical value (no need to include units).	38677						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001485	reference genome accession	reference_genome_accession	WhitespaceMinimizedString										A persistent, unique identifier of a genome database entry.	Provide the accession number of the reference genome.	NC_045512.2						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0100831	deduplication method	deduplication_method	WhitespaceMinimizedString										The method used to remove duplicated reads in a sequence read dataset.	Provide the deduplication software name followed by the version, or a link to a tool or method.	DeDup 0.12.8						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Bioinformatics and QC metrics	GENEPIO:0001489	bioinformatics protocol	bioinformatics_protocol	WhitespaceMinimizedString										A description of the overall bioinformatics strategy used.	Further details regarding the methods used to process raw data, and/or generate assemblies, and/or generate consensus sequences can. This information can be provided in an SOP or protocol or pipeline/workflow. Provide the name and version number of the protocol, or a GitHub link to a pipeline or workflow.	https://github.com/phac-nml/ncov2019-artic-nf						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost		GENEPIO:0101082	Taxonomic identification information																				
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0100832	read mapping software name	read_mapping_software_name	WhitespaceMinimizedString										The name of the software used to map sequence reads to a reference genome or set of reference genes.	Provide the name of the read mapping software.	Bowtie2, BWA-MEM, TopHat						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0100833	read mapping software version	read_mapping_software_version	WhitespaceMinimizedString										The version of the software used to map sequence reads to a reference genome or set of reference genes.	Provide the version number of the read mapping software.	2.5.1						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0100834	taxonomic reference database name	taxonomic_reference_database_name	WhitespaceMinimizedString										The name of the taxonomic reference database used to identify the organism.	Provide the name of the taxonomic reference database.	NCBITaxon						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0100835	taxonomic reference database version	taxonomic_reference_database_version	WhitespaceMinimizedString										The version of the taxonomic reference database used to identify the organism.	Provide the version number of the taxonomic reference database.	1.3						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0101074	taxonomic analysis report filename	taxonomic_analysis_report_filename	WhitespaceMinimizedString										The filename of the report containing the results of a taxonomic analysis.	Provide the filename of the report containing the results of the taxonomic analysis.	WWtax_report_Feb1_2024.doc						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0101075	taxonomic analysis date	taxonomic_analysis_date	date							{today}			The date a taxonomic analysis was performed.	Providing the date that an analyis was performed can help provide context for tool and reference database versions. Provide the date that the taxonomic analysis was performed in ISO 8601 format, i.e. "YYYY-MM-DD".	2024-02-01						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Taxonomic identification information	GENEPIO:0100836	read mapping criteria	read_mapping_criteria	WhitespaceMinimizedString										A description of the criteria used to map reads to a reference sequence.	Provide a description of the read mapping criteria.	Phred score >20						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost		GENEPIO:0001506	Pathogen diagnostic testing																				
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0101116	genetic target name	genetic_target_name	WhitespaceMinimizedString	NullValueMenu									The name of the genetic marker used for testing.	Provide the full name of the gene used in the test. Standardized gene names can be found in the Gene Ontology using this look-up service: https://bit.ly/2Sq1LbI	gyrase A						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0101117	genetic target region	genetic_target_region	WhitespaceMinimizedString										The specific region or segment of a genetic sequence used for testing or analysis.								
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0101118	genetic target region reference genome	genetic_target_region_reference_genome	WhitespaceMinimizedString										The reference genome version used to determine the coordinates or identity of the genetic target region in testing or analysis.								
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0100962	diagnostic target presence	diagnostic_target_presence	DiagnosticTargetPresenceMenu	NullValueMenu									The binary value of the result from a diagnostic test.	Select a value from the pick list provided, to describe whether a target was determined to be present or absent within a sample.	diagnostic target present						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0100963	diagnostic measurement value	diagnostic_measurement_value	WhitespaceMinimizedString										The value of the result from a diagnostic test.	Provide the numerical result of a diagnostic test (no need to include units).	1000						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0100964	diagnostic measurement unit	diagnostic_measurement_unit	DiagnosticMeasurementUnitMenu	NullValueMenu									The unit of the result from a diagnostic test.	Select a value from the pick list provided, to describe the units of the given diagnostic test.	cycle threshold (Ct) 						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0100965	diagnostic measurement method	diagnostic_measurement_method	DiagnosticMeasurementMethodMenu	NullValueMenu									The method by which a diagnostic result was determined.	Select a value from the pick list provided to describe the method used for a given diagnostic test.	qPCR						
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0101104	diagnostic testing threshold value	diagnostic_testing_threshold_value	integer										The numerical value which represents the threshold above/below which interpretation can be drawn on the diagnostic test								
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0101105	diagnostic testing threshold units	diagnostic_testing_threshold_units	WhitespaceMinimizedString										The unit which are attributed to the threshold above/below which interpretation can be drawn on the diagnostic test								
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost	Pathogen diagnostic testing	GENEPIO:0101106	diagnostic testing details	diagnostic_testing_details	WhitespaceMinimizedString										Describe any details of the diagnsotic testing.								
HPAI;HPAIFood;HPAIWW;HPAIEnviro;HPAIHost		GENEPIO:0100478	Risk assessment information																				
